buildings,production_method_groups,production_methods,type,required_construction,ammunition,small_arms,artillery,tanks,aeroplanes,manowars,ironclads,grain,fish,fabric,wood,groceries,clothes,furniture,paper,services,transportation,electricity,merchant_marine,clippers,steamers,silk,dye,sulfur,coal,iron,lead,hardwood,rubber,oil,engines,steel,glass,fertilizer,tools,explosives,porcelain,meat,fruit,liquor,wine,tea,coffee,sugar,tobacco,opium,automobiles,telephones,radios,luxury_clothes,luxury_furniture,gold,fine_art,air_travel,good_uranium,elgar_instruments,elgar_music,manzoni_prints
building_verrier_observatory,pmg_verrier_computers,pm_verrier_human_computers_small,other,construction_cost_medium,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_verrier_computers,pm_verrier_human_computers_medium,other,construction_cost_medium,,,,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_verrier_computers,pm_verrier_human_computers_big,other,construction_cost_medium,,,,,,,,,,,,,,,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_verrier_computers,pm_verrier_mechanical_computer,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,-20,,,,,,,,,,,,,,,,,,,,,,,
building_airport,pmg_base_building_airport,pm_private_charters,base,construction_cost_high,,,,,-2,,,,,,,,,,-2,,,,,,,,,,,,,,,-2,,,,,-2,,,,,,,,,,,,,,,,,,,8,,,,
building_airport,pmg_base_building_airport,pm_regional_routes,base,construction_cost_high,,,,,-5,,,,,,,,,,,,,-2,,,,,,,,,,,,-5,,,,,-5,,,,,,,,,,,,,-5,,,,,,18,,,,
building_airport,pmg_base_building_airport,pm_domestic_routes,base,construction_cost_high,,,,,-10,,,,,,,,,,,,,-5,,,,,,,,,,,,-10,,,,,-5,,,,,,,,,,,,,-5,-5,,,,,32,,,,
building_airport,pmg_base_building_airport,pm_international_routes,base,construction_cost_high,,,,,-20,,,,,,,,,,,,,-10,,,,,,,,,,,,-25,,,,,-10,,,,,,,,,,,,,-10,-10,,,,,58,,,,
building_airport,pmg_cargo_airport,pm_air_passenger_only,refining,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
building_airport,pmg_cargo_airport,pm_air_mail,refining,construction_cost_high,,,,,,,,,,,,,,,-4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_airport,pmg_cargo_airport,pm_air_freight,refining,construction_cost_high,,,,,,,,,,,-4,,,,-4,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_airport,pmg_tourism_airport,pm_luxury_requisitions,refining,construction_cost_high,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_airport,pmg_tourism_airport,pm_travel_agencies,refining,construction_cost_high,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
building_douglas_alpine_club,pmg_douglas_alpine,pm_douglas_alpine,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_sports,pmg_vikelas_sports_cricket,pm_vikelas_no_cricket_club,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_sports,pmg_vikelas_sports_cricket,pm_vikelas_cricket_club,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_sports,pmg_vikelas_sports_baseball,pm_vikelas_no_baseball_club,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_sports,pmg_vikelas_sports_baseball,pm_vikelas_baseball_club,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_sports,pmg_vikelas_sports_football,pm_vikelas_no_football_club,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_sports,pmg_vikelas_sports_football,pm_vikelas_football_club,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_sports,pmg_vikelas_sports_basketball,pm_vikelas_no_basketball_club,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_sports,pmg_vikelas_sports_basketball,pm_vikelas_basketball_club,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_sports,pmg_vikelas_sports_grounds,pm_vikelas_sports_field,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_sports,pmg_vikelas_sports_grounds,pm_vikelas_sports_facility,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_sports,pmg_vikelas_sports_grounds,pm_vikelas_sports_stadium,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_ioc,pmg_vikelas_ioc,pm_vikelas_ioc,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_aiacr,pmg_vikelas_aiacr,pm_vikelas_aiacr,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_fifa,pmg_vikelas_fifa,pm_vikelas_fifa,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_circuit,pmg_vikelas_circuit_status,pm_vikelas_normal_circuit,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_circuit,pmg_vikelas_circuit_status,pm_vikelas_grand_prix_circuit,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_circuit,pmg_vikelas_circuit_paddock,pm_vikelas_basic_paddock,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_circuit,pmg_vikelas_circuit_paddock,pm_vikelas_modern_paddock,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_circuit,pmg_vikelas_circuit_tribunes,pm_vikelas_normal_tribunes,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_vikelas_circuit,pmg_vikelas_circuit_tribunes,pm_vikelas_panoramical_tribunes,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
